Original UUID,Descendant UUID,Dataset Type,Group Name,Organ,Sex,Status
45b40131c54d168ffe550ea637bb1b43,5934a2c5de6ea59399301e1d54ae2b39,RNAseq,TMC - University of Pennsylvania,LF,Female,QA
45b40131c54d168ffe550ea637bb1b43,05a5963bea9b0ec496f7b605a555a36b,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LF,Female,Published
45b40131c54d168ffe550ea637bb1b43,c40952256f5875a4dae1e6201fec669b,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LF,Female,QA
45b40131c54d168ffe550ea637bb1b43,ca3a35c04619e3eacbf2602217f3d227,Histology,TMC - University of Pennsylvania,LF,Female,Published
45b40131c54d168ffe550ea637bb1b43,92e288ae47bf4e7909edaf35f7470fac,RNAseq,TMC - University of Pennsylvania,LF,Female,Published
45b40131c54d168ffe550ea637bb1b43,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,LF,Female,Error
be91fef84a82df2ea61d3c2d8a787378,7cff28228091dec8db3f29e0aeb3fd29,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
be91fef84a82df2ea61d3c2d8a787378,8b48625948199dfdfc0e697ada5d578d,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
be91fef84a82df2ea61d3c2d8a787378,ca2c78feaa204c3237b48f6c5ab8c58e,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
54d5bde1b9b4ed6676c14b41abdeeab9,9162121b935012da98170e2a99c0d6d7,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
54d5bde1b9b4ed6676c14b41abdeeab9,7150541108020849040baf3ce8e46be0,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
54d5bde1b9b4ed6676c14b41abdeeab9,a737f0bf2d1b15ebdd06bea303b784d7,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
54d5bde1b9b4ed6676c14b41abdeeab9,9ef327ea2c1e8f5681d625852637346d,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
e821fe88fc8a9a202076539aac418445,8f0362511c7a3d6ad63ec6d65fbc374a,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
e821fe88fc8a9a202076539aac418445,1640092c3cf960f75e36e17d6949fb0a,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
e821fe88fc8a9a202076539aac418445,cb6d69ec2f1677874fd963eca6741b83,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
ff60fc6d14455d8f843ed5bac9e7b9f4,2bcc7ac199f11a14878867cd0c45d98c,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
ff60fc6d14455d8f843ed5bac9e7b9f4,18ff0f7aaa1ba6da386e4b68373e2589,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
ff60fc6d14455d8f843ed5bac9e7b9f4,62ad49fe21d631aed3bfd5be53639d1e,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
95255d52fdaa9285109d1707dea30c23,aef89d971a0ba436676e3506dcc3216f,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
95255d52fdaa9285109d1707dea30c23,63ed5bb28cda571ae73316399bbf5f88,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
95255d52fdaa9285109d1707dea30c23,85eb990c379a65e1ee139664ad3637ae,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
95255d52fdaa9285109d1707dea30c23,ac5bfa2669217388153d19ad49d84b82,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
1f29b084d5d9de4d9bf6bb8656a8941a,5e25c335589ba1ff1b86436f4d8eef78,10X Multiome,TMC - University of Pennsylvania,RF,Female,QA
1f29b084d5d9de4d9bf6bb8656a8941a,e25c53d8eb3a569b59ed9d704062cc73,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
1f29b084d5d9de4d9bf6bb8656a8941a,0791ced6c395f2b2511cb74e9137c324,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Processing
1f29b084d5d9de4d9bf6bb8656a8941a,7ea9e0f0310236358ddfa4abcede3fb5,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
1f29b084d5d9de4d9bf6bb8656a8941a,1da53c5716c6dd1e25d7c312a91125a5,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
81c6ac9a2904b89699c7b914e146a2bf,46649074ed0ba999ab018d92d7b934e4,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
81c6ac9a2904b89699c7b914e146a2bf,e14187fbc4f361f8041ac3444a8b99a4,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
81c6ac9a2904b89699c7b914e146a2bf,8720ab9a7bf05d1f107bcf0325fea48c,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
81c6ac9a2904b89699c7b914e146a2bf,24d88996f1c970d6d369d019da8f63a1,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
cad4fdaae4959b866d03ac5cafd5e09d,32f87a59ff3a43eb8abc6ed4d690a4c8,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
cad4fdaae4959b866d03ac5cafd5e09d,1f329d5cddd9d58bdb40ec77f82a4c5e,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
cad4fdaae4959b866d03ac5cafd5e09d,ccebd8d45aa5ed68d6eec3e7567fb8d4,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
cad4fdaae4959b866d03ac5cafd5e09d,5ca66b9c9f23d93e71c5945046405df5,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
5103b82d3f597745fd61b64d7a83507f,e843016279c7b32e651d4aa3ae2c08f4,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
5103b82d3f597745fd61b64d7a83507f,ea7d904c24285b3311e491f1d614b747,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
5103b82d3f597745fd61b64d7a83507f,f40f80adab7bda77301cb42438da215c,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
5103b82d3f597745fd61b64d7a83507f,df087f9c190a278cf5081f5bbb968246,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
d2fde51b66eefd51aa948b5d9e352ab2,96ea8a5bc95a2a0558a8a6358ac5196c,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
d2fde51b66eefd51aa948b5d9e352ab2,c3957fd44a5607ad9803820579a403b8,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
d2fde51b66eefd51aa948b5d9e352ab2,05152ea743adaf79caab8ff629582146,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
d2fde51b66eefd51aa948b5d9e352ab2,678fddf419e3d80afade5f7d21645002,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
28ce57d7b4652776adb6b6f9138dc560,123246190d776ea46429231d84b9b5f5,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
28ce57d7b4652776adb6b6f9138dc560,e1891c6304891165e8cf2b4480543a05,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
28ce57d7b4652776adb6b6f9138dc560,a9b7c5cbe9f099c4cad22b3392ef94cd,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
28ce57d7b4652776adb6b6f9138dc560,cfb98bfe8bbd8e955e4e546b9bee3495,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
5d2d3783fe76a3669814910b9521c87c,2e989c433e79d41d18b46ddd43e8e998,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
5d2d3783fe76a3669814910b9521c87c,5d74feeffb7ab3fe26c3ec665b71dc5a,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
5d2d3783fe76a3669814910b9521c87c,4e61e998607e2cd380ba66af113cad99,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
5d2d3783fe76a3669814910b9521c87c,c3a8c48c2223958e19d2cf4cdb1d864f,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
832650bfb8c3631143439361f98508f5,04680279248fa6538152011237a337d2,10X Multiome,TMC - University of Pennsylvania,RF,Female,QA
832650bfb8c3631143439361f98508f5,f8cc3c83ba915d331bf9c7a6a13e9522,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
832650bfb8c3631143439361f98508f5,76a60a2d228f261233489a1e21809128,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
832650bfb8c3631143439361f98508f5,34a153173d0ec8fb5f4689c33c690b70,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
832650bfb8c3631143439361f98508f5,12e9f343fae2608b13dce45cba06910a,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
8d1aeac3a5c58c103b7202cfe247369e,55e422b1fa5b58f1d4557e979b6b1e87,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
8d1aeac3a5c58c103b7202cfe247369e,756c1fa2b650326425158f3c7c4892de,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
8d1aeac3a5c58c103b7202cfe247369e,4b161a4c92a311ab1684df3bc216acef,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
8d1aeac3a5c58c103b7202cfe247369e,d2b67792e06e6bf94a3930ac8554271b,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
25869cc536079d9470e092fb7642d780,faf9f84f0c3ec0257cf297614aa66e83,10X Multiome,TMC - University of Pennsylvania,RF,Female,QA
25869cc536079d9470e092fb7642d780,70a335f1d85ce1430d30cab2dbc626db,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,QA
25869cc536079d9470e092fb7642d780,9ebd61efa5e53539a3c2493f0e6c09c2,RNAseq,TMC - University of Pennsylvania,RF,Female,QA
25869cc536079d9470e092fb7642d780,2f30b98b00957b34070eb1dc25f07330,ATACseq,TMC - University of Pennsylvania,RF,Female,QA
aebc76fa86768544c983ef567254100c,8df10476bf366e2ce3b7bf62c19aab6f,10X Multiome,TMC - University of Pennsylvania,RF,Female,Published
aebc76fa86768544c983ef567254100c,d37bd08627bdfd1b6dfb045742dd8dbf,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RF,Female,Published
aebc76fa86768544c983ef567254100c,2da752dc509835ed75fa504341cfee28,ATACseq,TMC - University of Pennsylvania,RF,Female,Published
aebc76fa86768544c983ef567254100c,e3348788b0851484d235a64067994b52,RNAseq,TMC - University of Pennsylvania,RF,Female,Published
ecdfaf78a3a7ba008d36034d228e35c6,400bcaea205e55d3e898064fd528b179,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
ecdfaf78a3a7ba008d36034d228e35c6,16590c8741e52c027e39831cf369f4db,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
ecdfaf78a3a7ba008d36034d228e35c6,a7113acfefd0171922b5df16ade53074,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
ecdfaf78a3a7ba008d36034d228e35c6,ac78ee31ee1e5c2300bcb63327d91df4,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
d1112bfafa84458a9a1f320b65e10dbc,d3f07fd641e7115ce128b0c446a760b8,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
d1112bfafa84458a9a1f320b65e10dbc,b45d7317bc9877559fb9b8463250d01b,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
d1112bfafa84458a9a1f320b65e10dbc,384a0d28a315922acfeaa5d42b24f041,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
d1112bfafa84458a9a1f320b65e10dbc,f38e80fd3982bd89955dd7cad8dd266a,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
dd943ec6c1ae5c6956889ba483969833,d50ccad4b5fb3952160414ee0e89e106,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
dd943ec6c1ae5c6956889ba483969833,8868942bd2aac2b5259acc704081085f,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
dd943ec6c1ae5c6956889ba483969833,70262e93980bd8c06687d52056e75116,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
dd943ec6c1ae5c6956889ba483969833,c78858fac13df18172b12726d9795482,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
563ee116d6d4f5e287d7a6a34ea54de4,c1fc91feac3791545bb8c24fcd80bf72,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
563ee116d6d4f5e287d7a6a34ea54de4,931d9aed81d8ad95ac5d96d99ff9510f,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
563ee116d6d4f5e287d7a6a34ea54de4,a752ce21ba89bb550880dc0cd2a50ad9,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
563ee116d6d4f5e287d7a6a34ea54de4,adff580bdfc913b55208e56b1d7d2bbd,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
1fdbe9b37a26b00b744c2b6604de74b0,82e57a7d36bcb19e30fa7b19a86a447c,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
1fdbe9b37a26b00b744c2b6604de74b0,3d83380207aaa099ef77f6177532cad0,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
1fdbe9b37a26b00b744c2b6604de74b0,e4accc09597d9dd0d72d2b8b285c21c4,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
1fdbe9b37a26b00b744c2b6604de74b0,0c10e465f5e6b95166467846c2ebbcff,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
d125387553aa038ed7664547bfd4aa2a,87141a163df10970d0cc37b7d6d967bd,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
d125387553aa038ed7664547bfd4aa2a,38ae6abc06d8f34c59413c958ad89731,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
d125387553aa038ed7664547bfd4aa2a,8aef8b1ae2efd94ca9229b2cef09012f,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
d125387553aa038ed7664547bfd4aa2a,77b2196a5e68fafc0308bfe0a8a1c52d,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
447a73cbfaf4aeb0633237e923d1c22a,80334a2a85b10b6904bb52f9644713a4,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
447a73cbfaf4aeb0633237e923d1c22a,ebefc70a45cd225593d1ccab3d97808b,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,QA
447a73cbfaf4aeb0633237e923d1c22a,5cdc722e960b440340a6012ba15f761d,ATACseq,TMC - University of Pennsylvania,LO,Female,QA
447a73cbfaf4aeb0633237e923d1c22a,a7bcb0e4b05b28eb3afe7a352ced3671,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
2fd3e97060385365900de69b5f8b8c2f,8494989ec75da4337a9195ab3ddd3c4f,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
2fd3e97060385365900de69b5f8b8c2f,eb0f68ed206093b63ed1b91643732204,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
2fd3e97060385365900de69b5f8b8c2f,f8dd300d01596dea6adbc29421754f22,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
2fd3e97060385365900de69b5f8b8c2f,6dbff14c2bf2bcf5dbc077a100d02003,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
f4baefe89131510ecd76b27cfd7ad1cd,d45d849bec2b42bd62508270770b2134,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
f4baefe89131510ecd76b27cfd7ad1cd,612e89f1439818ce514634dd3345be06,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
f4baefe89131510ecd76b27cfd7ad1cd,b76a2b914fd64809764fd38ae0da8f00,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
f4baefe89131510ecd76b27cfd7ad1cd,ffe8a22e51e3eb6c3730d9b856aeecbc,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
0369cc4727f10b7e3b986e60ad12d7c7,070b0a8cea3dc1fd7d8d5ff1651162e7,10X Multiome,TMC - University of Pennsylvania,RO,Female,Published
0369cc4727f10b7e3b986e60ad12d7c7,356c83cd07b9e9305ebaac4e4016e389,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,RO,Female,Published
0369cc4727f10b7e3b986e60ad12d7c7,aee41f9a9a6736634da02f0f1776f43d,RNAseq,TMC - University of Pennsylvania,RO,Female,Published
0369cc4727f10b7e3b986e60ad12d7c7,aaed2469b81b05cfaad3cf5fea9dd103,ATACseq,TMC - University of Pennsylvania,RO,Female,Published
0fa929b0691922bcaf8f5fadb3fd2025,09c810afcc0e358169507b1b579b2425,10X Multiome,TMC - University of Pennsylvania,UT,Female,QA
0fa929b0691922bcaf8f5fadb3fd2025,4eecc5e71b46a879a49207e440869caa,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,QA
0fa929b0691922bcaf8f5fadb3fd2025,db5ef422fbf43569c410a392d805da03,ATACseq,TMC - University of Pennsylvania,LO,Female,QA
0fa929b0691922bcaf8f5fadb3fd2025,ca74683e9e43a8e85fe1f14de43321da,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
6fe3d1282410e0d4e21f28e35f27e91b,bddd39baf9845868eec1a10fadc16895,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
6fe3d1282410e0d4e21f28e35f27e91b,58d62b7b28155f800e8679f2c7f0bd25,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
6fe3d1282410e0d4e21f28e35f27e91b,5aca3ed3e1723ad29fda084577df4feb,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
6fe3d1282410e0d4e21f28e35f27e91b,c6ffc4c0657d8aa911b0bd820bdc2949,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
6f02330666b913dff9a82d89f8ea5628,a4b7013e9d63932b4626f9ea214febb2,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
6f02330666b913dff9a82d89f8ea5628,ba4753cba9dcb01d54185d737df9022c,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
6f02330666b913dff9a82d89f8ea5628,6a9ac701264eb425d16b784914878633,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
6f02330666b913dff9a82d89f8ea5628,36fadb64e99c65bebd05ae3b199fea10,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
00149d1450ae558e2354936b13045f1d,0e5c5416cbe315cc8169a34bada7a1f2,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
00149d1450ae558e2354936b13045f1d,dbbcf32e99677b640e0fcd3a47e919e2,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
00149d1450ae558e2354936b13045f1d,a226a309d90fef6dbb1bbc2aecb6acf7,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
00149d1450ae558e2354936b13045f1d,0f5ee049cd478b8bfea2749bc15aa65c,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
9681d55578af572c25f9a3a389aeaf58,76e7648384963c082aa52d039966938b,10X Multiome,TMC - University of Pennsylvania,LO,Female,Published
9681d55578af572c25f9a3a389aeaf58,4a43b21f2d6d6d4b421a739476ffb56e,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Published
9681d55578af572c25f9a3a389aeaf58,006fe3b728a655132c383ea7ac844013,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
9681d55578af572c25f9a3a389aeaf58,efddb6f063a23af2c87b735fba378aaa,ATACseq,TMC - University of Pennsylvania,LO,Female,Published
d57bdfc722cfb9956385a8d575ee65c5,c4aaf1faed974aa5a299e5c00c271ca9,10X Multiome,TMC - University of Pennsylvania,LO,Female,QA
d57bdfc722cfb9956385a8d575ee65c5,7d72aa07f05a561580ae8ba69005d32d,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,QA
d57bdfc722cfb9956385a8d575ee65c5,713b6148a1f3039428a8b9815c91622b,10X Multiome [Salmon + ArchR + Muon],TMC - University of Pennsylvania,LO,Female,Processing
d57bdfc722cfb9956385a8d575ee65c5,b9ba2e2380d321282b031fe90449eef9,ATACseq,TMC - University of Pennsylvania,LO,Female,QA
d57bdfc722cfb9956385a8d575ee65c5,22dc3a6ff1b79bee12435f7cfee75e29,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,06be58730a1f42411e67650035148ab4,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
dba56622906eebe8221994d12809fd51,b23a259a7714ae6be92125ed0bab98e4,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,db3becb478739728d85d34371c17cd4b,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
dba56622906eebe8221994d12809fd51,e494ae2bcff58f065589b24a34fadf36,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,02316072d7bbb2c0e275713dd10f52cb,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,4abc0764cb781f3935d9f46bf6cb329b,Histology,TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,8939ec49e0ab24b1dc2768aeefcb0d0d,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,223a1043da40a365f66004345817610c,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,a6b524a5a3b16202fd9454e1180fd343,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,093f64e1add74ae43430a8aa31485853,Histology,TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,fd36811b867f193cc0831b8fbf953218,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,c85bf1ecc37e0af86f7a8bc589a2946d,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,abb57c7ea38a7d49fe105dfca6a28c39,Histology,TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,6d1ce277fb0fd4bc5bca7ccac364b1e3,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,aca888563c2fa48bcd18afefd0e69148,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
dba56622906eebe8221994d12809fd51,bf28927b241557697ce6a5af5036fd73,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,b18076776b2ca0a1529483d56231efcf,Histology,TMC - University of Pennsylvania,LO,Female,Published
dba56622906eebe8221994d12809fd51,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,LO,Female,Error
bf7e9f64effe2e89599ed6cc4e29add4,e4c0ff522fec84fb22f96d06e4b5c93e,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,86b353fa3475d581601110166a73b083,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,b5fb8091bda573274ce95e715220f2e9,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,f69e104d5151d08fee30f460cf18f1de,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,d2c414021a4ed471dcc3510e95d5dc8c,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,367a7812afd1b96da4f83b81a2f508e2,Histology,TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,4aa3f05940ae8207c0bc17fe833fef94,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,436218ab9243cf8270880026f2d2b9cb,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,1e07d5ad65fe28edb1592d6d806c8754,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,20670749c823cfcb7947df38764940dd,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,8c517a353eddd8969bc382d9a072b6a3,Histology,TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,bb3cb26d9a46ed3f5b78d2342de5cd7b,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,192a4664deee347e09e21889cc5e90ac,Histology,TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,3689dbf3809a1e9ec0e5520c405f941d,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,1c6c94b1fb4da454fed05c1c728c751f,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,97b0496dc44c072298a2ee546364500f,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
bf7e9f64effe2e89599ed6cc4e29add4,5f19be39738dec8b17edf85e114c1503,RNAseq,TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,d1b4aeb7285d03243e81538a9752d678,Histology,TMC - University of Pennsylvania,LO,Female,Published
bf7e9f64effe2e89599ed6cc4e29add4,2995dc4b75f09b68c93fa79c7de44fc6,Object x Analyte,N/A,LO,Female,Error
d3266ebd639c53e54de3dd02d01b6c24,556f58dc77f951a60aa1218b52c13575,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,16f9f016dbb4a610ac18c6f2fb24fd0b,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
d3266ebd639c53e54de3dd02d01b6c24,f154387336891bf640ce8c668047973e,Visium (no probes),TMC - University of Pennsylvania,UT,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,4e105f36315ded253b4724831b9055f0,Visium (no probes),TMC - University of Pennsylvania,LO,Female,Published
d3266ebd639c53e54de3dd02d01b6c24,6c2f4d9199d3416a512e4580ac226908,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,47e9f2f2056e3c3619135e35fec1d69a,Histology,TMC - University of Pennsylvania,LO,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,7d5c2d4445d6fc3aa835f05223e3a59a,RNAseq,TMC - University of Pennsylvania,LO,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,edf5f5e1f7a55d430c94bbbced4c2b8e,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,Published
d3266ebd639c53e54de3dd02d01b6c24,4ca83b5b3c493961c137bcc10136dbbe,Visium (no probes) [Salmon + Scanpy],TMC - University of Pennsylvania,LO,Female,QA
d3266ebd639c53e54de3dd02d01b6c24,047bb88f26b0a40e4f77f4d2dbd398d3,Histology,TMC - University of Pennsylvania,LO,Female,Published
